id,device_id,manufacturer,event_type,longitude,latitude,iot_signal_1,iot_signal_3,iot_signal_4,cell_tower_failure
2113,0x1000000000019,MyCellular,system malfunction,-83.59224,52.118515,6,52,103,0
2114,0x100000000001d,TelecomWorld,battery 10%,-83.54018,51.6093,6,51,105,0
2115,0x1000000000008,TelecomWorld,system malfunction,-83.59972,51.650623,8,53,105,0
2116,0x100000000000b,TelecomWorld,device error,-83.419,51.820084,7,51,106,0
2117,0x1000000000013,MyCellular,battery 10%,-83.502945,51.697495,6,51,101,0
2118,0x1000000000011,TelecomWorld,system malfunction,-83.24194,52.03763,9,53,107,0
2119,0x100000000000b,TelecomWorld,device error,-83.39112,51.838566,6,52,103,0
2120,0x100000000001b,NewComm,battery 10%,-83.62269,52.0888,7,52,105,0
2121,0x100000000001e,NewComm,battery 5%,-83.62377,51.791965,2,53,101,1
2122,0x100000000000a,MyCellular,system malfunction,-83.14545,51.97825,8,54,106,0
2123,0x1000000000022,MyCellular,battery 5%,-83.30487,51.687527,5,54,103,0
2124,0x1000000000012,NewComm,system malfunction,-83.45835,51.702328,3,52,103,0
2125,0x100000000000f,NewComm,battery 5%,-83.19352,51.663074,1,51,105,0
2126,0x1000000000013,MyCellular,device error,-83.31965,51.787865,2,53,104,0
2127,0x100000000000a,MyCellular,battery 5%,-83.624855,52.0811,7,52,104,0
2128,0x1000000000000,NewComm,device error,-83.5282,51.723705,2,51,104,0
2129,0x1000000000017,TelecomWorld,battery 10%,-83.26886,51.615738,2,53,100,0
2130,0x1000000000013,MyCellular,battery 5%,-83.62876,51.903645,2,54,102,1
2131,0x100000000000b,TelecomWorld,system malfunction,-83.01216,52.08733,7,53,106,0
2132,0x1000000000009,NewComm,device error,-83.2008,51.918365,5,51,106,0
2133,0x1000000000011,TelecomWorld,system malfunction,-83.4854,51.85172,3,51,102,0
2134,0x1000000000026,TelecomWorld,system malfunction,-83.62686,51.625217,5,51,103,1
2135,0x100000000000e,TelecomWorld,battery 10%,-83.31697,51.975574,6,50,100,0
2136,0x100000000000f,NewComm,battery 5%,-83.57107,52.13786,3,52,100,1
2137,0x1000000000006,NewComm,device error,-83.07562,51.87288,10,53,106,1
2138,0x1000000000019,MyCellular,device error,-83.615906,52.20403,5,53,103,1
2139,0x1000000000002,TelecomWorld,device error,-83.227135,52.41553,10,52,100,1
2140,0x100000000001f,MyCellular,battery 5%,-83.56066,51.826454,9,53,103,0
2141,0x1000000000001,MyCellular,device error,-83.61288,51.64534,9,54,106,0
2142,0x1000000000022,MyCellular,battery 5%,-83.16384,51.739803,8,55,103,0
2143,0x1000000000000,NewComm,system malfunction,-83.53176,52.083683,5,54,105,0
2144,0x100000000000c,NewComm,battery 10%,-82.84201,51.74856,9,53,107,0
2145,0x1000000000003,NewComm,system malfunction,-83.41259,51.974045,2,54,104,0
2146,0x1000000000003,NewComm,battery 5%,-83.62825,51.712482,8,53,106,0
2147,0x1000000000003,NewComm,system malfunction,-82.88753,51.66854,3,50,106,0
2148,0x1000000000015,NewComm,system malfunction,-83.14067,51.77591,2,53,101,0
2149,0x1000000000019,MyCellular,device error,-83.16818,51.62585,5,53,100,0
2150,0x1000000000008,TelecomWorld,system malfunction,-83.440765,51.666645,2,51,106,0
2151,0x1000000000009,NewComm,battery 10%,-83.450264,51.605392,4,53,102,0
2152,0x1000000000027,NewComm,battery 5%,-83.27776,51.946377,4,54,105,1
2153,0x100000000000d,MyCellular,system malfunction,-83.30968,51.686954,8,51,105,0
2154,0x1000000000011,TelecomWorld,system malfunction,-83.47259,51.854343,10,55,107,0
2155,0x1000000000005,TelecomWorld,battery 5%,-83.156525,51.705776,7,54,101,0
2156,0x100000000001b,NewComm,system malfunction,-83.17808,51.603416,5,52,107,0
2157,0x100000000001a,TelecomWorld,device error,-83.3083,52.522995,5,55,102,0
2158,0x1000000000001,MyCellular,system malfunction,-83.5423,51.663982,5,51,103,1
2159,0x1000000000018,NewComm,battery 5%,-83.03802,51.655487,9,53,101,0
2160,0x100000000001e,NewComm,system malfunction,-83.29546,51.604458,2,53,104,0
2161,0x1000000000023,TelecomWorld,battery 5%,-83.260056,51.711002,3,53,101,0
2162,0x1000000000003,NewComm,battery 5%,-83.469406,52.117176,1,51,104,0
2163,0x1000000000018,NewComm,battery 5%,-83.089096,52.336784,5,53,107,0
2164,0x1000000000019,MyCellular,device error,-83.20877,51.9789,4,55,103,1
2165,0x1000000000007,MyCellular,system malfunction,-83.41849,51.60705,3,51,104,0
2166,0x1000000000009,NewComm,battery 5%,-83.36214,51.920906,2,55,106,0
2167,0x100000000001c,MyCellular,device error,-83.45251,51.65284,7,52,102,1
2168,0x1000000000016,MyCellular,device error,-83.6164,51.759995,7,52,100,0
2169,0x1000000000014,TelecomWorld,battery 5%,-82.738106,51.607475,10,55,103,0
2170,0x100000000001c,MyCellular,battery 5%,-83.14442,51.93959,2,51,106,0
2171,0x1000000000013,MyCellular,battery 5%,-83.41519,51.798016,8,52,102,0
2172,0x1000000000002,TelecomWorld,battery 5%,-83.62793,51.672993,10,54,103,0
2173,0x1000000000011,TelecomWorld,system malfunction,-82.99775,51.66385,6,51,105,0
2174,0x100000000000f,NewComm,battery 5%,-83.02248,51.63704,6,54,106,0
2175,0x1000000000023,TelecomWorld,battery 5%,-83.44019,51.609596,2,51,107,1
2176,0x1000000000011,TelecomWorld,battery 5%,-83.60556,51.700203,3,51,105,0
2177,0x1000000000003,NewComm,battery 5%,-83.148575,51.968555,5,52,103,0
2178,0x1000000000007,MyCellular,battery 5%,-83.46016,51.628437,9,55,102,0
2179,0x1000000000015,NewComm,system malfunction,-83.315125,51.612686,1,53,102,0
2180,0x1000000000013,MyCellular,battery 5%,-83.38833,52.201954,1,54,106,0
2181,0x1000000000026,TelecomWorld,battery 5%,-82.89041,52.174534,7,53,103,0
2182,0x1000000000004,MyCellular,system malfunction,-83.369514,51.984753,5,54,102,0
2183,0x1000000000001,MyCellular,system malfunction,-83.48339,52.267994,7,52,101,0
2184,0x100000000001b,NewComm,battery 10%,-83.321815,51.99343,6,52,102,0
2185,0x100000000001f,MyCellular,battery 5%,-83.35229,51.73192,9,53,102,0
2186,0x1000000000009,NewComm,battery 10%,-83.34464,51.93375,2,53,103,0
2187,0x1000000000013,MyCellular,device error,-83.16723,51.75427,7,50,100,0
2188,0x100000000000f,NewComm,battery 10%,-83.45396,51.613285,4,53,101,0
2189,0x1000000000000,NewComm,battery 10%,-83.25422,51.632664,8,51,102,0
2190,0x1000000000025,MyCellular,device error,-83.41472,51.738487,8,54,107,0
2191,0x1000000000009,NewComm,battery 10%,-83.57325,52.08574,9,53,101,0
2192,0x1000000000006,NewComm,system malfunction,-83.33126,51.65462,8,52,103,0
2193,0x1000000000024,NewComm,device error,-83.62685,51.82871,9,52,103,0
2194,0x1000000000019,MyCellular,battery 5%,-82.93394,51.59626,7,51,103,0
2195,0x1000000000004,MyCellular,battery 5%,-83.40471,51.749424,5,53,105,0
2196,0x100000000000a,MyCellular,system malfunction,-83.47931,51.879356,5,54,102,0
2197,0x1000000000008,TelecomWorld,battery 5%,-83.53572,51.59515,7,51,106,1
2198,0x1000000000006,NewComm,device error,-83.62584,51.664352,4,52,101,0
2199,0x1000000000021,NewComm,device error,-83.35896,51.621418,10,52,101,0
2200,0x1000000000025,MyCellular,system malfunction,-83.44898,52.094803,9,51,103,0
2201,0x1000000000002,TelecomWorld,device error,-82.958855,51.906605,3,51,106,0
2202,0x1000000000002,TelecomWorld,device error,-83.036354,52.172394,10,54,100,0
2203,0x1000000000009,NewComm,device error,-83.315254,51.611717,9,54,102,0
2204,0x1000000000013,MyCellular,system malfunction,-83.03088,51.680424,1,50,101,0
2205,0x1000000000016,MyCellular,battery 10%,-83.49869,52.286304,8,54,106,0
2206,0x100000000000b,TelecomWorld,system malfunction,-83.48362,51.85971,8,54,104,0
2207,0x1000000000017,TelecomWorld,battery 10%,-82.96837,52.253777,2,54,106,0
2208,0x100000000001b,NewComm,system malfunction,-83.44483,51.77229,2,51,107,0
2209,0x1000000000024,NewComm,battery 10%,-83.45725,52.10861,9,53,106,0
2210,0x100000000001d,TelecomWorld,battery 5%,-83.60636,51.93077,8,51,104,0
2211,0x100000000001a,TelecomWorld,battery 5%,-83.521645,51.772926,4,54,103,0
2212,0x1000000000015,NewComm,battery 5%,-83.53255,51.79228,3,51,101,0
2213,0x100000000000a,MyCellular,battery 10%,-83.13476,52.216713,5,51,104,0
2214,0x1000000000027,NewComm,battery 5%,-83.1938,51.658344,2,51,105,0
2215,0x1000000000021,NewComm,battery 5%,-83.38363,51.84835,8,54,101,0
2216,0x1000000000005,TelecomWorld,system malfunction,-83.61498,52.273087,8,51,104,0
2217,0x1000000000001,MyCellular,battery 5%,-83.62259,51.741417,6,53,106,0
2218,0x100000000001d,TelecomWorld,device error,-83.04273,51.8494,6,51,104,0
2219,0x1000000000015,NewComm,battery 5%,-83.17688,51.9119,5,51,100,0
2220,0x1000000000005,TelecomWorld,device error,-83.42295,51.608997,8,54,107,0
2221,0x100000000001b,NewComm,battery 5%,-83.24358,52.119446,3,53,105,0
2222,0x100000000001c,MyCellular,battery 5%,-83.55707,51.78018,10,50,104,0
2223,0x1000000000010,MyCellular,battery 5%,-83.56096,51.79765,6,52,101,0
2224,0x1000000000025,MyCellular,battery 5%,-83.39691,51.83608,3,54,103,0
2225,0x100000000000c,NewComm,system malfunction,-83.60875,51.59581,3,51,107,1
2226,0x1000000000001,MyCellular,battery 10%,-83.619736,52.123375,5,51,102,0
2227,0x1000000000006,NewComm,system malfunction,-83.58623,51.681236,5,51,107,1
2228,0x1000000000024,NewComm,device error,-83.48481,51.93902,4,55,106,0
2229,0x100000000001b,NewComm,battery 5%,-83.5633,51.970894,6,51,101,0
2230,0x1000000000020,TelecomWorld,system malfunction,-83.561775,51.957428,10,52,101,0
2231,0x1000000000009,NewComm,device error,-83.38165,51.89897,9,51,104,0
2232,0x1000000000003,NewComm,device error,-83.444244,51.614594,7,50,106,0
2233,0x1000000000025,MyCellular,device error,-83.56299,51.61085,6,54,104,0
2234,0x1000000000000,NewComm,system malfunction,-83.33975,51.940052,6,54,104,0
2235,0x1000000000015,NewComm,battery 10%,-83.254654,52.008106,10,52,100,0
2236,0x100000000001c,MyCellular,battery 10%,-83.351326,51.683,5,50,106,0
2237,0x1000000000013,MyCellular,battery 10%,-83.51678,51.74191,9,54,104,1
2238,0x100000000000a,MyCellular,device error,-83.60221,51.600323,6,53,102,0
2239,0x1000000000006,NewComm,battery 5%,-83.228615,51.618355,7,55,101,1
2240,0x1000000000017,TelecomWorld,battery 5%,-83.549934,52.346626,2,55,107,0
2241,0x1000000000011,TelecomWorld,battery 5%,-83.5053,51.93892,4,54,106,0
2242,0x100000000000c,NewComm,device error,-82.80991,51.992798,9,54,102,0
2243,0x1000000000004,MyCellular,system malfunction,-83.61894,51.657772,5,55,100,1
2244,0x1000000000014,TelecomWorld,device error,-83.043015,51.847878,8,51,104,0
2245,0x1000000000001,MyCellular,system malfunction,-83.50686,52.077354,6,52,102,0
2246,0x100000000000e,TelecomWorld,battery 5%,-83.61204,51.778233,6,51,101,0
2247,0x1000000000016,MyCellular,battery 10%,-83.50941,52.2273,9,52,106,0
2248,0x1000000000025,MyCellular,battery 10%,-83.55783,51.86034,6,51,103,0
2249,0x1000000000005,TelecomWorld,battery 5%,-83.45798,51.71773,1,54,105,0
2250,0x1000000000021,NewComm,device error,-83.45904,51.613693,9,55,101,0
2251,0x1000000000027,NewComm,device error,-83.62586,51.91059,10,55,104,0
2252,0x1000000000015,NewComm,battery 10%,-83.40171,51.856464,5,51,101,0
2253,0x1000000000005,TelecomWorld,battery 5%,-83.22572,51.61673,9,53,103,0
2254,0x100000000000b,TelecomWorld,system malfunction,-83.01767,51.622974,9,54,105,0
2255,0x100000000001a,TelecomWorld,device error,-83.552605,51.661945,7,51,105,0
2256,0x1000000000024,NewComm,battery 5%,-83.195786,51.714657,7,52,106,1
2257,0x1000000000003,NewComm,device error,-82.796814,51.708813,2,53,103,0
2258,0x1000000000024,NewComm,device error,-83.45865,51.60036,9,54,107,0
2259,0x1000000000016,MyCellular,battery 5%,-82.79386,51.895134,6,53,104,1
2260,0x1000000000024,NewComm,battery 10%,-83.43587,51.632328,8,53,103,0
2261,0x1000000000013,MyCellular,device error,-83.62137,52.40285,6,53,100,0
2262,0x1000000000002,TelecomWorld,battery 10%,-83.61726,52.19893,9,54,100,0
2263,0x100000000000d,MyCellular,battery 5%,-83.39013,51.653004,5,55,104,0
2264,0x1000000000013,MyCellular,battery 5%,-83.52077,51.60929,3,54,102,0
2265,0x100000000000a,MyCellular,device error,-83.45165,52.3008,7,52,102,0
2266,0x100000000000d,MyCellular,battery 10%,-83.36274,51.822845,5,53,101,0
2267,0x1000000000011,TelecomWorld,battery 5%,-82.72134,51.954426,5,51,100,0
2268,0x1000000000021,NewComm,battery 5%,-83.1339,51.981155,10,55,103,0
2269,0x1000000000013,MyCellular,device error,-83.51195,52.01715,10,53,106,0
2270,0x1000000000016,MyCellular,battery 5%,-83.41232,51.62034,10,53,104,0
2271,0x1000000000006,NewComm,system malfunction,-83.53351,52.081177,3,55,105,0
2272,0x100000000000d,MyCellular,system malfunction,-83.545654,51.99504,2,51,102,0
2273,0x1000000000007,MyCellular,device error,-82.97644,51.75981,4,52,106,0
2274,0x1000000000015,NewComm,device error,-83.59433,51.999645,8,52,101,0
2275,0x100000000001a,TelecomWorld,device error,-83.28359,51.899216,5,54,101,0
2276,0x1000000000022,MyCellular,battery 5%,-83.04601,52.156002,2,51,101,0
2277,0x1000000000020,TelecomWorld,system malfunction,-83.42323,52.064205,2,52,104,0
2278,0x1000000000025,MyCellular,device error,-83.30751,52.044144,5,55,100,0
2279,0x100000000001c,MyCellular,battery 10%,-83.43972,51.6966,3,52,103,0
2280,0x1000000000002,TelecomWorld,battery 5%,-83.152565,51.789906,4,53,103,0
2281,0x100000000001f,MyCellular,system malfunction,-83.45534,51.608013,10,54,104,0
2282,0x1000000000024,NewComm,battery 10%,-83.60384,51.637875,4,51,107,0
2283,0x1000000000018,NewComm,device error,-83.07651,51.68319,8,52,105,0
2284,0x1000000000015,NewComm,device error,-82.95013,51.627304,8,51,105,1
2285,0x1000000000027,NewComm,device error,-83.5566,52.428093,6,53,106,0
2286,0x100000000000f,NewComm,device error,-83.443565,51.606567,3,52,106,0
2287,0x100000000001f,MyCellular,device error,-83.45181,51.673088,3,54,102,0
2288,0x1000000000019,MyCellular,battery 10%,-83.202644,51.59599,8,51,101,0
2289,0x1000000000005,TelecomWorld,battery 5%,-83.35288,51.927795,4,54,103,0
2290,0x100000000000f,NewComm,battery 5%,-83.56418,51.736427,7,54,105,0
2291,0x1000000000020,TelecomWorld,battery 5%,-83.46377,51.661945,10,50,104,0
2292,0x100000000000b,TelecomWorld,system malfunction,-83.513535,52.064598,7,52,107,0
2293,0x1000000000009,NewComm,system malfunction,-83.19574,51.62979,4,52,105,0
2294,0x1000000000000,NewComm,device error,-83.39217,51.986526,4,54,102,0
2295,0x100000000000d,MyCellular,device error,-83.594734,51.93484,10,52,105,0
2296,0x1000000000007,MyCellular,device error,-83.422806,51.802048,2,54,106,1
2297,0x1000000000021,NewComm,device error,-83.35815,52.25097,9,51,103,0
2298,0x100000000000a,MyCellular,device error,-83.54855,52.10138,5,54,101,0
2299,0x1000000000008,TelecomWorld,system malfunction,-83.384705,51.6944,1,52,103,0
2300,0x100000000000c,NewComm,battery 5%,-83.20563,51.936794,4,51,102,0
2301,0x100000000001f,MyCellular,battery 5%,-83.25765,51.717083,9,54,107,0
2302,0x1000000000022,MyCellular,device error,-83.624245,51.88733,9,50,107,0
2303,0x1000000000010,MyCellular,system malfunction,-83.25475,51.739384,5,52,101,0
2304,0x1000000000015,NewComm,battery 5%,-83.55454,51.79247,4,51,101,0
2305,0x100000000001b,NewComm,battery 5%,-83.57554,51.849228,1,52,103,0
2306,0x1000000000024,NewComm,battery 5%,-83.59026,51.62296,4,53,107,0
2307,0x100000000001a,TelecomWorld,battery 5%,-83.607834,51.668125,9,52,102,0
2308,0x1000000000019,MyCellular,battery 10%,-83.55078,51.9626,6,54,106,1
2309,0x1000000000003,NewComm,device error,-83.23325,51.885136,4,51,101,1
2310,0x1000000000003,NewComm,battery 10%,-83.005295,51.686428,6,51,101,0
2311,0x100000000000b,TelecomWorld,battery 10%,-83.442566,51.8029,7,53,100,0
2312,0x1000000000000,NewComm,device error,-82.99124,51.787773,8,51,106,1
2313,0x1000000000001,MyCellular,battery 5%,-83.353836,51.69293,1,51,106,0
2314,0x1000000000023,TelecomWorld,system malfunction,-83.45471,51.961903,3,50,100,0
2315,0x1000000000017,TelecomWorld,battery 10%,-83.612175,51.85087,7,54,107,0
2316,0x1000000000024,NewComm,battery 10%,-82.8106,51.834797,4,55,103,0
2317,0x100000000000d,MyCellular,battery 10%,-83.46976,51.67644,6,50,101,0
2318,0x1000000000013,MyCellular,system malfunction,-82.96412,51.66552,7,52,107,0
2319,0x1000000000027,NewComm,device error,-83.56846,52.30147,4,53,102,0
2320,0x1000000000004,MyCellular,battery 10%,-83.562515,51.608154,4,54,102,0
2321,0x1000000000021,NewComm,battery 5%,-83.61086,51.90899,8,53,103,0
2322,0x1000000000024,NewComm,battery 10%,-83.233406,52.059273,5,51,102,0
2323,0x1000000000027,NewComm,device error,-83.455376,51.654488,7,50,103,0
2324,0x1000000000008,TelecomWorld,device error,-83.55495,51.91984,7,52,100,0
2325,0x1000000000007,MyCellular,battery 5%,-82.7907,52.107075,9,54,101,1
2326,0x100000000000a,MyCellular,battery 5%,-83.61804,51.843956,5,51,105,1
2327,0x1000000000012,NewComm,device error,-83.62432,51.66874,7,51,104,0
2328,0x1000000000006,NewComm,battery 5%,-83.39499,51.60325,5,53,106,0
2329,0x100000000001b,NewComm,battery 5%,-83.31791,51.712776,6,52,102,0
2330,0x1000000000018,NewComm,device error,-83.55975,51.723648,7,55,103,1
2331,0x100000000000f,NewComm,battery 10%,-83.58397,51.784428,4,52,101,1
2332,0x1000000000020,TelecomWorld,system malfunction,-83.532364,51.633865,8,53,101,0
2333,0x100000000000d,MyCellular,battery 5%,-83.16625,52.149536,5,55,105,0
2334,0x1000000000013,MyCellular,system malfunction,-83.34689,51.622147,6,51,103,0
2335,0x1000000000023,TelecomWorld,battery 5%,-83.385544,51.623775,5,53,102,0
2336,0x100000000001e,NewComm,system malfunction,-83.54217,52.278893,4,53,101,0
2337,0x1000000000008,TelecomWorld,battery 5%,-83.62364,51.76976,7,55,103,0
2338,0x100000000001d,TelecomWorld,battery 10%,-82.95664,51.737568,3,55,107,0
2339,0x1000000000009,NewComm,device error,-83.43883,51.78688,2,52,105,0
2340,0x1000000000014,TelecomWorld,battery 10%,-83.46524,51.856007,6,54,102,0
2341,0x1000000000015,NewComm,battery 5%,-83.46834,52.13053,10,54,104,0
2342,0x100000000001c,MyCellular,device error,-83.42601,51.818417,8,51,106,0
2343,0x100000000001d,TelecomWorld,system malfunction,-82.89146,51.63706,2,55,102,0
2344,0x1000000000015,NewComm,device error,-83.52674,51.696564,1,53,102,0
2345,0x1000000000004,MyCellular,system malfunction,-83.521706,51.744198,6,52,106,0
2346,0x100000000001d,TelecomWorld,device error,-83.07468,52.363792,3,52,104,1
2347,0x100000000001f,MyCellular,device error,-83.6167,51.80046,6,51,101,0
2348,0x1000000000000,NewComm,battery 5%,-83.49496,51.728474,1,50,102,0
2349,0x1000000000017,TelecomWorld,system malfunction,-83.62662,51.782078,7,51,102,0
2350,0x100000000001b,NewComm,device error,-83.398674,51.952282,7,53,105,0
2351,0x1000000000018,NewComm,system malfunction,-83.56656,51.597855,4,51,103,0
2352,0x1000000000026,TelecomWorld,battery 5%,-83.62183,51.864582,4,51,105,0
2353,0x1000000000002,TelecomWorld,device error,-83.37068,51.73647,2,53,106,0
2354,0x1000000000002,TelecomWorld,battery 5%,-83.46978,51.706577,3,52,101,0
2355,0x1000000000021,NewComm,battery 5%,-83.39062,51.722275,6,53,104,0
2356,0x1000000000012,NewComm,system malfunction,-83.60741,52.192497,4,53,107,0
2357,0x1000000000002,TelecomWorld,device error,-83.21172,52.258034,9,54,100,0
2358,0x1000000000017,TelecomWorld,device error,-83.52283,51.6969,3,55,107,0
2359,0x100000000001e,NewComm,device error,-83.33132,51.735413,9,54,106,0
2360,0x1000000000014,TelecomWorld,device error,-83.12546,51.635033,10,52,103,1
2361,0x100000000001f,MyCellular,battery 5%,-83.53964,51.59497,8,51,102,0
2362,0x1000000000009,NewComm,system malfunction,-83.56805,51.62344,8,51,104,0
2363,0x1000000000017,TelecomWorld,battery 10%,-83.434944,51.84961,10,55,104,0
2364,0x1000000000022,MyCellular,device error,-82.86368,51.691288,1,54,101,0
2365,0x1000000000001,MyCellular,device error,-83.43392,51.99774,3,53,102,0
2366,0x100000000001b,NewComm,device error,-83.58062,51.882248,1,51,100,0
2367,0x1000000000001,MyCellular,system malfunction,-83.527565,51.877457,6,51,104,0
2368,0x1000000000004,MyCellular,system malfunction,-83.35576,51.63161,6,51,106,0
2369,0x1000000000009,NewComm,battery 10%,-83.628456,51.687706,4,51,100,0
2370,0x100000000001b,NewComm,battery 5%,-83.32089,51.635365,5,52,101,0
2371,0x100000000001f,MyCellular,system malfunction,-83.5912,51.843647,1,54,105,0
2372,0x1000000000015,NewComm,device error,-83.57809,52.20098,9,50,100,0
2373,0x100000000000d,MyCellular,battery 5%,-83.23887,51.608456,6,50,101,0
2374,0x100000000000a,MyCellular,battery 10%,-83.52066,51.80079,9,53,101,0
2375,0x100000000000a,MyCellular,battery 10%,-83.56234,51.657944,9,54,107,0
2376,0x100000000000d,MyCellular,battery 10%,-83.57251,52.057564,1,54,101,0
2377,0x1000000000023,TelecomWorld,battery 10%,-83.60424,52.003998,9,53,107,0
2378,0x1000000000016,MyCellular,battery 10%,-83.04423,51.688377,2,53,103,0
2379,0x1000000000011,TelecomWorld,battery 5%,-82.97415,51.855804,10,54,100,0
2380,0x1000000000002,TelecomWorld,system malfunction,-83.46448,51.973053,3,52,103,0
2381,0x100000000000d,MyCellular,battery 5%,-83.46696,52.40498,5,52,102,1
2382,0x1000000000015,NewComm,battery 5%,-83.36059,51.79816,9,52,106,0
2383,0x100000000001a,TelecomWorld,system malfunction,-83.38042,51.70428,6,52,103,0
2384,0x1000000000021,NewComm,battery 5%,-83.38597,52.012955,1,51,103,0
2385,0x1000000000022,MyCellular,device error,-82.79422,52.002518,9,52,103,0
2386,0x1000000000022,MyCellular,battery 5%,-83.38373,52.314316,9,55,104,0
2387,0x1000000000025,MyCellular,battery 5%,-83.54124,52.46952,10,52,100,1
2388,0x1000000000011,TelecomWorld,battery 10%,-83.4823,52.225887,1,55,103,0
2389,0x100000000000e,TelecomWorld,battery 5%,-83.427986,51.775524,3,55,100,0
2390,0x1000000000025,MyCellular,battery 5%,-83.385605,52.179497,2,55,103,0
2391,0x1000000000022,MyCellular,device error,-83.54337,51.597317,4,53,105,0
2392,0x1000000000006,NewComm,system malfunction,-83.54015,52.152863,7,54,105,0
2393,0x100000000000f,NewComm,device error,-83.18253,51.65489,8,53,101,0
2394,0x1000000000020,TelecomWorld,battery 10%,-83.40028,51.76115,7,54,106,0
2395,0x1000000000008,TelecomWorld,device error,-83.354355,51.59703,8,54,103,0
2396,0x100000000000b,TelecomWorld,device error,-83.45563,51.729385,4,55,103,0
2397,0x100000000001d,TelecomWorld,system malfunction,-83.05544,52.4842,5,52,101,0
2398,0x1000000000021,NewComm,device error,-83.31091,52.10971,7,52,102,0
2399,0x100000000001a,TelecomWorld,battery 5%,-83.07932,52.104412,5,55,101,0
2400,0x100000000001c,MyCellular,system malfunction,-83.61962,51.922348,5,55,103,1
2401,0x100000000000a,MyCellular,device error,-83.4406,51.94991,5,52,101,0
2402,0x1000000000002,TelecomWorld,battery 5%,-83.46125,51.830593,8,53,106,0
2403,0x1000000000013,MyCellular,system malfunction,-83.54139,51.649,7,53,100,0
2404,0x1000000000021,NewComm,battery 5%,-83.32813,51.664215,5,53,102,0
2405,0x1000000000017,TelecomWorld,battery 5%,-83.43085,51.88123,7,52,100,0
2406,0x1000000000000,NewComm,system malfunction,-83.06502,52.100147,4,55,102,1
2407,0x1000000000004,MyCellular,system malfunction,-83.273964,51.656013,10,51,106,0
2408,0x1000000000021,NewComm,system malfunction,-83.61577,52.308537,1,52,107,0
2409,0x100000000000b,TelecomWorld,battery 10%,-83.54657,51.9163,6,51,104,0
2410,0x1000000000009,NewComm,system malfunction,-83.61965,51.67889,6,51,106,0
2411,0x1000000000018,NewComm,device error,-83.04899,52.12534,3,52,100,0
2412,0x100000000001b,NewComm,system malfunction,-83.25835,51.595795,5,52,107,1
2413,0x100000000000f,NewComm,battery 10%,-83.47789,51.60894,8,54,104,0
2414,0x1000000000023,TelecomWorld,device error,-83.53109,52.07143,6,55,100,0
2415,0x100000000001b,NewComm,device error,-83.34708,51.81127,8,51,105,1
2416,0x100000000001d,TelecomWorld,battery 5%,-83.29608,51.814526,8,54,104,0
2417,0x1000000000001,MyCellular,battery 5%,-83.11123,51.677032,5,55,102,0
2418,0x1000000000011,TelecomWorld,battery 5%,-83.609955,51.671295,5,54,103,0
2419,0x1000000000016,MyCellular,battery 10%,-83.277855,52.232273,2,51,103,1
2420,0x1000000000022,MyCellular,device error,-83.308174,51.75468,7,53,104,0
2421,0x100000000001b,NewComm,battery 5%,-83.62377,52.14729,2,51,100,0
2422,0x1000000000007,MyCellular,device error,-83.604225,52.192314,10,52,102,0
2423,0x1000000000012,NewComm,system malfunction,-83.31501,51.61633,2,51,107,0
2424,0x100000000001b,NewComm,device error,-83.52048,51.738262,2,54,101,0
2425,0x100000000001f,MyCellular,system malfunction,-83.50852,52.247833,1,54,100,0
2426,0x1000000000019,MyCellular,system malfunction,-83.52267,51.736626,9,54,103,0
2427,0x1000000000003,NewComm,system malfunction,-83.06603,51.599216,9,52,106,0
2428,0x100000000000e,TelecomWorld,device error,-83.59548,51.70823,9,50,101,0
2429,0x100000000000e,TelecomWorld,battery 5%,-83.3277,51.607285,8,54,102,1
2430,0x1000000000015,NewComm,system malfunction,-83.55722,51.924168,8,52,104,0
2431,0x1000000000013,MyCellular,device error,-83.50918,52.335777,6,54,104,0
2432,0x1000000000020,TelecomWorld,battery 5%,-83.22169,51.92374,5,51,102,1
2433,0x1000000000012,NewComm,device error,-83.10838,51.69379,8,52,105,0
2434,0x100000000000a,MyCellular,battery 5%,-83.499084,51.6977,3,54,104,0
2435,0x100000000000c,NewComm,device error,-83.36219,52.134544,9,53,107,1
2436,0x1000000000011,TelecomWorld,battery 10%,-83.455055,51.617256,8,52,105,0
2437,0x1000000000015,NewComm,device error,-83.519104,51.682022,6,51,104,0
2438,0x1000000000023,TelecomWorld,battery 10%,-83.493546,52.015244,2,52,105,0
2439,0x1000000000008,TelecomWorld,battery 5%,-82.96339,51.59902,2,51,101,0
2440,0x1000000000010,MyCellular,battery 5%,-83.6135,52.233124,5,51,107,0
2441,0x1000000000025,MyCellular,device error,-83.01989,51.605602,8,51,106,0
2442,0x1000000000001,MyCellular,battery 10%,-83.42398,51.987732,7,51,102,0
2443,0x1000000000004,MyCellular,battery 10%,-83.49928,51.740887,8,54,100,0
2444,0x1000000000016,MyCellular,device error,-83.156555,51.629444,6,51,102,0
2445,0x100000000001d,TelecomWorld,battery 5%,-83.533394,51.64374,2,52,102,0
2446,0x1000000000010,MyCellular,battery 5%,-82.95504,51.984314,5,51,107,0
2447,0x1000000000015,NewComm,system malfunction,-83.28949,52.283325,10,53,102,0
2448,0x1000000000015,NewComm,device error,-83.542534,51.80475,4,52,105,0
2449,0x100000000000f,NewComm,battery 5%,-83.326996,51.67433,9,53,106,0
